294; 43.57; 11.8; -9.88929;
295; 44.14; 11.8; -9.88929;
296; 44.71; 11.8; -9.88929;
297; 44.81; 17.2; -9.88929;
298; 45.28; 11.8; -9.88929;
299; 45.28; 17.2; -9.88929;
300; 45.85; 17.2; -9.88929;
301; 45.85; 11.8; -9.88929;
302; 46.425; 11.8; -9.88929;
303; 46.425; 17.2; -9.88929;
304; 47.0; 17.2; -9.88929;
305; 47.0; 11.8; -9.88929;
306; 47.575; 17.2; -9.88929;
307; 47.575; 11.8; -9.88929;
308; 48.15; 17.2; -9.88929;
309; 48.15; 11.8; -9.88929;
310; 48.6125; 11.8; -9.88929;
311; 49.075; 11.8; -9.88929;
312; 49.535; 11.8; -9.88929;
313; 49.575; 17.2; -9.88929;
314; 50.0; 0.0; -9.88929;
315; 50.0; 2.5; -9.88929;
316; 50.0; 3.0; -9.88929;
317; 50.0; 13.42; -9.88929;
318; 50.0; 14.5; -9.88929;
319; 50.0; 15.04; -9.88929;
320; 50.0; 0.5; -9.88929;
321; 50.0; 1.0; -9.88929;
322; 50.0; 1.5; -9.88929;
323; 50.0; 2.0; -9.88929;
324; 50.0; 11.8; -9.88929;
325; 50.0; 12.34; -9.88929;
326; 50.0; 12.88; -9.88929;
327; 50.0; 13.96; -9.88929;
328; 50.0; 15.58; -9.88929;
329; 50.0; 16.12; -9.88929;
330; 50.0; 16.66; -9.88929;
331; 50.0; 17.2; -9.88929;
332; 50.55; 0.0; -9.88929;
333; 51.1; 0.0; -9.88929;
334; 51.65; 0.0; -9.88929;
335; 52.2; 0.0; -9.88929;
336; 52.75; 0.0; -9.88929;
337; 53.3; 0.0; -9.88929;
338; 53.85; 0.0; -9.88929;
339; 54.4; 0.0; -9.88929;
340; 54.95; 0.0; -9.88929;
341; 55.5; 0.0; -9.88929;
342; 56.05; 0.0; -9.88929;
343; 56.6; 0.0; -9.88929;
344; 56.6; 17.2; -9.88929;
345; 57.115; 0.0; -9.88929;
346; 57.115; 17.2; -9.88929;
347; 57.63; 0.0; -9.88929;
348; 57.63; 17.2; -9.88929;
349; 58.145; 0.0; -9.88929;
350; 58.145; 17.2; -9.88929;
351; 58.66; 0.0; -9.88929;
352; 58.66; 17.2; -9.88929;
353; 59.175; 0.0; -9.88929;
354; 59.175; 17.2; -9.88929;
355; 59.69; 0.0; -9.88929;
356; 59.69; 17.2; -9.88929;
357; 60.2417; 0.0; -9.88929;
358; 60.2417; 17.2; -9.88929;
359; 60.7933; 0.0; -9.88929;
360; 60.7933; 17.2; -9.88929;
361; 61.0; 5.4; -9.88929;
362; 61.0; 11.8; -9.88929;
363; 61.345; 0.0; -9.88929;
364; 61.345; 17.2; -9.88929;
365; 61.5; 5.4; -9.88929;
366; 61.5; 11.8; -9.88929;
367; 61.8967; 0.0; -9.88929;
368; 61.8967; 17.2; -9.88929;
369; 62.0; 5.4; -9.88929;
370; 62.0; 11.8; -9.88929;
371; 62.4483; 0.0; -9.88929;
372; 62.4483; 17.2; -9.88929;
373; 62.5; 5.4; -9.88929;
374; 62.5; 11.8; -9.88929;
375; 63.0; 0.0; -9.88929;
376; 63.0; 0.5; -9.88929;
377; 63.0; 2.0; -9.88929;
378; 63.0; 2.5; -9.88929;
379; 63.0; 3.14; -9.88929;
380; 63.0; 3.78; -9.88929;
381; 63.0; 4.32; -9.88929;
382; 63.0; 4.86; -9.88929;
383; 63.0; 5.4; -9.88929;
384; 63.0; 11.8; -9.88929;
385; 63.0; 12.34; -9.88929;
386; 63.0; 12.88; -9.88929;
387; 63.0; 13.42; -9.88929;
388; 63.0; 14.06; -9.88929;
389; 63.0; 14.7; -9.88929;
390; 63.0; 15.2; -9.88929;
391; 63.0; 17.2; -9.88929;
392; 63.0; 1.0; -9.88929;
393; 63.0; 1.5; -9.88929;
394; 63.0; 15.7; -9.88929;
395; 63.0; 16.2; -9.88929;
396; 63.0; 16.7; -9.88929;
397; 30.0; 2.5; -9.42857;
398; 30.0; 3.14; -9.42857;
399; 30.0; 3.78; -9.42857;
400; 30.0; 4.32; -9.42857;
401; 30.0; 4.86; -9.42857;
402; 30.0; 12.34; -9.42857;
403; 30.0; 12.88; -9.42857;
404; 30.0; 13.42; -9.42857;
405; 30.0; 14.06; -9.42857;
406; 30.0; 0.0; -9.42857;
407; 30.0; 0.5; -9.42857;
408; 30.0; 1.0; -9.42857;
409; 30.0; 1.5; -9.42857;
410; 30.0; 2.0; -9.42857;
411; 30.0; 5.4; -9.42857;
412; 30.0; 11.8; -9.42857;
413; 30.0; 14.7; -9.42857;
414; 30.0; 15.2; -9.42857;
415; 30.0; 15.7; -9.42857;
416; 30.0; 16.2; -9.42857;
417; 30.0; 16.7; -9.42857;
418; 30.0; 17.2; -9.42857;
419; 30.5; 5.4; -9.42857;
420; 30.5; 11.8; -9.42857;
421; 30.5517; 0.0; -9.42857;
422; 30.5517; 17.2; -9.42857;
423; 31.0; 5.4; -9.42857;
424; 31.0; 11.8; -9.42857;
425; 31.1033; 0.0; -9.42857;
426; 31.1033; 17.2; -9.42857;
427; 31.5; 5.4; -9.42857;
428; 31.5; 11.8; -9.42857;
429; 31.655; 0.0; -9.42857;
430; 31.655; 17.2; -9.42857;
431; 32.0; 5.4; -9.42857;
432; 32.0; 11.8; -9.42857;
433; 32.2067; 0.0; -9.42857;
434; 32.2067; 17.2; -9.42857;
435; 32.7583; 0.0; -9.42857;
436; 32.7583; 17.2; -9.42857;
437; 33.31; 0.0; -9.42857;
438; 33.31; 17.2; -9.42857;
439; 33.825; 0.0; -9.42857;
440; 33.825; 17.2; -9.42857;
441; 34.34; 0.0; -9.42857;
442; 34.34; 17.2; -9.42857;
443; 34.855; 0.0; -9.42857;
444; 34.855; 17.2; -9.42857;
445; 35.37; 0.0; -9.42857;
446; 35.37; 17.2; -9.42857;
447; 35.885; 0.0; -9.42857;
448; 35.885; 17.2; -9.42857;
